"vesselID_randomized","unique.id","DATE.ym","year","boatsize","DAYS.FISH","dmi","benso","month","catch","simpson.diversity","sp.richness"
314,"W-33-2014-03-28-1",2014-03-01,2014,12,3,0.014,0.54,3,355.823333333333,0.788606374305377,5
314,"W-33-2014-04-02-1",2014-04-01,2014,12,2,0.136,-0.17,4,288.65,0.786217204017766,5
314,"W-33-2014-04-04-2",2014-04-01,2014,12,1,0.136,-0.17,4,1327,0.643559897469159,3
314,"W-33-2014-04-08-2",2014-04-01,2014,12,1,0.136,-0.17,4,106.26,0.473688830998009,2
314,"W-33-2014-04-10-2",2014-04-01,2014,12,1,0.136,-0.17,4,961.95,0.622098667143703,3
314,"W-33-2014-04-14-1",2014-04-01,2014,12,1,0.136,-0.17,4,619.5,0,1
314,"W-33-2014-04-16-3",2014-04-01,2014,12,1,0.136,-0.17,4,155.5,0.489805046297699,2
314,"W-33-2014-04-22-2",2014-04-01,2014,12,1,0.136,-0.17,4,77.5,0,1
314,"W-33-2014-05-16-1",2014-05-01,2014,12,1,0.121,0.09,5,286.73,0.476016391477052,2
314,"W-33-2014-05-21-1",2014-05-01,2014,12,2,0.121,0.09,5,216.835,0.821683416444422,6
314,"W-33-2014-05-26-4",2014-05-01,2014,12,1,0.121,0.09,5,135.45,0,1
314,"W-33-2014-05-28-2",2014-05-01,2014,12,1,0.121,0.09,5,186.45,0,1
314,"W-33-2014-06-06-2",2014-06-01,2014,12,1,0.182,0.37,6,644.25,0,1
314,"W-33-2014-07-01-2",2014-07-01,2014,12,1,-0.05,0.42,7,70,0,1
314,"W-33-2014-07-03-1",2014-07-01,2014,12,1,-0.05,0.42,7,142,0,1
314,"W-33-2014-08-14-1",2014-08-01,2014,12,3,-0.075,0.7,8,46.4666666666667,0.706837572310236,4
314,"W-33-2014-08-19-2",2014-08-01,2014,12,1,-0.075,0.7,8,177.33,0,1
314,"W-33-2014-08-22-2",2014-08-01,2014,12,1,-0.075,0.7,8,298.53,0.499454165859292,2
314,"W-33-2014-08-28-1",2014-08-01,2014,12,3,-0.075,0.7,8,30.2433333333333,0.731156662610575,4
314,"W-33-2014-09-11-1",2014-09-01,2014,12,1,0.246,0.97,9,716.8,0.48861174881339,2
314,"W-33-2014-09-12-1",2014-09-01,2014,12,1,0.246,0.97,9,604.9,0,1
314,"W-33-2014-09-19-2",2014-09-01,2014,12,3,0.246,0.97,9,531.1,0,1
314,"W-33-2014-09-24-1",2014-09-01,2014,12,2,0.246,0.97,9,401.6,0.726380047886442,4
314,"W-33-2014-10-14-1",2014-10-01,2014,12,1,0.505,0.76,10,2626.7,0,1
314,"W-33-2014-10-23-1",2014-10-01,2014,12,3,0.505,0.76,10,263.46,0.769861402366342,5
314,"W-33-2014-11-14-3",2014-11-01,2014,12,3,0.276,1.24,11,111.3,0.712236967147138,4
314,"W-33-2014-11-20-1",2014-11-01,2014,12,3,0.276,1.24,11,115.933333333333,0.666644632803355,3
314,"W-33-2014-11-22-1",2014-11-01,2014,12,1,0.276,1.24,11,1797.5,0,1
314,"W-33-2014-12-02-2",2014-12-01,2014,12,1,0.268,0.87,12,266.5,0,1
314,"W-33-2014-12-12-3",2014-12-01,2014,12,1,0.268,0.87,12,826.67,0,1
314,"W-33-2014-12-19-1",2014-12-01,2014,12,3,0.268,0.87,12,334.18,0.846310601253145,7
314,"W-33-2015-01-04-1",2015-01-01,2015,12,1,0.076,0.94,1,305.1,0.477403700681357,2
314,"W-33-2015-01-07-1",2015-01-01,2015,12,1,0.076,0.94,1,385.83,0.48105559895737,2
314,"W-33-2015-01-09-1",2015-01-01,2015,12,1,0.076,0.94,1,647.12,0.487480202351392,2
314,"W-33-2015-01-13-1",2015-01-01,2015,12,1,0.076,0.94,1,316.2,0.495935775887893,2
314,"W-33-2015-02-12-1",2015-02-01,2015,12,3,-0.163,0.14,2,94.25,0.669347848309069,4
314,"W-33-2015-02-20-2",2015-02-01,2015,12,3,-0.163,0.14,2,270.32,0.647261388212707,3
314,"W-33-2015-04-14-3",2015-04-01,2015,12,1,0.187,0.83,4,361.75,0.482931930062542,2
314,"W-33-2015-04-16-1",2015-04-01,2015,12,1,0.187,0.83,4,840.5,0.736840851484195,4
314,"W-33-2015-04-22-2",2015-04-01,2015,12,2,0.187,0.83,4,368.885,0.78208636951432,5
314,"W-33-2015-05-13-3",2015-05-01,2015,12,1,0.453,1.69,5,303,0.491960530597507,2
314,"W-33-2015-05-14-3",2015-05-01,2015,12,1,0.453,1.69,5,218.2,0.499141425059536,2
314,"W-33-2015-06-08-2",2015-06-01,2015,12,1,0.498,1.53,6,260.67,0.498713092659951,2
314,"W-33-2015-06-19-3",2015-06-01,2015,12,1,0.498,1.53,6,264.87,0.656955870129876,3
314,"W-33-2015-06-23-2",2015-06-01,2015,12,1,0.498,1.53,6,399,0.3705873322342,2
314,"W-33-2015-07-02-1",2015-07-01,2015,12,1,0.529,2.34,7,380.8,0,1
314,"W-33-2015-07-07-1",2015-07-01,2015,12,1,0.529,2.34,7,271.2,0.38046318069447,2
314,"W-33-2015-07-10-1",2015-07-01,2015,12,1,0.529,2.34,7,633.33,0.48831256024434,2
314,"W-33-2015-07-14-3",2015-07-01,2015,12,1,0.529,2.34,7,215.93,0.804727113177975,6
314,"W-33-2015-07-17-3",2015-07-01,2015,12,1,0.529,2.34,7,166.67,0,1
314,"W-33-2015-07-21-2",2015-07-01,2015,12,1,0.529,2.34,7,126.99,0.616466196271947,3
314,"W-33-2015-07-24-2",2015-07-01,2015,12,1,0.529,2.34,7,164.33,0.715710930078551,4
314,"W-33-2015-08-13-2",2015-08-01,2015,12,1,0.859,2.6,8,30.93,0,1
314,"W-33-2015-08-19-1",2015-08-01,2015,12,2,0.859,2.6,8,295,0.740255378340466,4
314,"W-33-2015-09-07-1",2015-09-01,2015,12,1,0.677,2.92,9,191.38,0.597550613364455,3
314,"W-33-2015-09-11-2",2015-09-01,2015,12,1,0.677,2.92,9,136.67,0,1
314,"W-33-2015-09-18-1",2015-09-01,2015,12,1,0.677,2.92,9,223.43,0.665268213125274,3
314,"W-33-2015-10-07-1",2015-10-01,2015,12,2,0.861,2.77,10,495.75,0,1
314,"W-33-2015-10-10-1",2015-10-01,2015,12,2,0.861,2.77,10,425.125,0,1
314,"W-33-2015-10-14-2",2015-10-01,2015,12,2,0.861,2.77,10,488.725,0.648509460514204,3
314,"W-33-2015-10-27-1",2015-10-01,2015,12,1,0.861,2.77,10,1850,0,1
314,"W-33-2015-11-26-1",2015-11-01,2015,12,1,0.602,1.99,11,57.33,0,1
314,"W-33-2015-12-02-1",2015-12-01,2015,12,1,0.492,1.91,12,379,0,1
314,"W-33-2015-12-04-1",2015-12-01,2015,12,1,0.492,1.91,12,438,0,1
314,"W-33-2015-12-11-1",2015-12-01,2015,12,1,0.492,1.91,12,322.67,0,1
314,"W-33-2016-01-08-1",2016-01-01,2016,12,2,0.438,2.96,1,401.5,0,1
314,"W-33-2016-01-21-2",2016-01-01,2016,12,3,0.438,2.96,1,612.776666666667,0.472283884871048,2
314,"W-33-2016-01-28-1",2016-01-01,2016,12,1,0.438,2.96,1,639.2,0.494123937920862,2
314,"W-33-2016-02-18-1",2016-02-01,2016,12,2,0.069,3.05,2,101.99,0.635747357834124,3
314,"W-33-2016-02-23-1",2016-02-01,2016,12,1,0.069,3.05,2,398.9,0,1
314,"W-33-2016-03-30-1",2016-03-01,2016,12,2,0.161,1.23,3,32,0,1
314,"W-33-2016-04-22-1",2016-04-01,2016,12,3,0.341,1.78,4,259.666666666667,0.474672907483987,2
314,"W-33-2016-05-03-2",2016-05-01,2016,12,1,0.106,0.07,5,250.73,0.493353946485335,2
314,"W-33-2016-05-04-1",2016-05-01,2016,12,1,0.106,0.07,5,315,0.479132984672837,2
314,"W-33-2016-05-06-1",2016-05-01,2016,12,1,0.106,0.07,5,313.43,0.634983720366785,3
314,"W-33-2016-05-10-1",2016-05-01,2016,12,1,0.106,0.07,5,735,0,1
314,"W-33-2016-05-12-2",2016-05-01,2016,12,1,0.106,0.07,5,346.67,0.493797921940516,2
314,"W-33-2016-05-13-1",2016-05-01,2016,12,1,0.106,0.07,5,175.75,0.44948768003939,2
314,"W-33-2016-05-18-1",2016-05-01,2016,12,1,0.106,0.07,5,253.07,0.403051135473692,2
314,"W-33-2016-05-20-1",2016-05-01,2016,12,1,0.106,0.07,5,235,0,1
314,"W-33-2016-05-23-1",2016-05-01,2016,12,1,0.106,0.07,5,226.67,0,1
314,"W-33-2016-05-24-1",2016-05-01,2016,12,1,0.106,0.07,5,263.93,0,1
314,"W-33-2016-05-26-1",2016-05-01,2016,12,1,0.106,0.07,5,233,0.441075641661293,2
314,"W-33-2016-06-02-2",2016-06-01,2016,12,1,-0.227,-0.4,6,208.7,0.479111935482535,2
314,"W-33-2016-06-03-2",2016-06-01,2016,12,1,-0.227,-0.4,6,361.87,0.473663879630671,2
314,"W-33-2016-06-07-1",2016-06-01,2016,12,1,-0.227,-0.4,6,281.07,0.486005836096032,2
314,"W-33-2016-06-14-1",2016-06-01,2016,12,1,-0.227,-0.4,6,274.4,0,1
314,"W-33-2016-06-21-2",2016-06-01,2016,12,1,-0.227,-0.4,6,363.84,0,1
314,"W-33-2016-06-27-2",2016-06-01,2016,12,1,-0.227,-0.4,6,148.87,0,1
314,"W-33-2016-07-05-3",2016-07-01,2016,12,1,-0.433,-0.56,7,207.91,0,1
314,"W-33-2016-07-08-2",2016-07-01,2016,12,1,-0.433,-0.56,7,930.48,0.728873437178578,4
314,"W-33-2016-07-22-2",2016-07-01,2016,12,3,-0.433,-0.56,7,461.5,0.803497196750806,6
314,"W-33-2016-09-02-1",2016-09-01,2016,12,1,-0.046,-1.25,9,137.88,0.499982838120097,2
314,"W-33-2016-09-07-1",2016-09-01,2016,12,1,-0.046,-1.25,9,326.24,0.653557189457454,3
314,"W-33-2016-11-10-2",2016-11-01,2016,12,2,-0.089,-0.14,11,294.835,0.662091615829674,3
314,"W-33-2016-12-03-2",2016-12-01,2016,12,2,-0.072,-0.39,12,626.5,0.476792081667291,2
314,"W-51-2015-09-29-1",2015-09-01,2015,12,1,0.677,2.92,9,308.9,0.499605333733577,2
489,"W-20-2013-01-21-1",2013-01-01,2013,8,1,0.118,-0.13,1,323,0.734384210723845,4
489,"W-20-2013-04-18-1",2013-04-01,2013,8,5,-0.102,-0.13,4,80,0.695111784322576,4
489,"W-20-2013-04-26-1",2013-04-01,2013,8,3,-0.102,-0.13,4,80.6666666666667,0.731409730971138,4
489,"W-20-2013-06-19-1",2013-06-01,2013,8,1,-0.291,-0.78,6,83,0.665993987619456,3
489,"W-20-2013-10-26-1",2013-10-01,2013,8,4,0.222,-0.14,10,28.25,0,1
489,"W-20-2013-11-05-1",2013-11-01,2013,8,5,0.462,-0.54,11,56,0.724038146512436,4
489,"W-20-2014-10-16-1",2014-10-01,2014,8,3,0.505,0.76,10,110.333333333333,0.644048923001665,4
489,"W-22-2013-03-27-1",2013-03-01,2013,8,6,0.246,-1.11,3,62.5733333333333,0.733119860299565,4
489,"W-22-2013-05-06-1",2013-05-01,2013,8,5,-0.29,-0.74,5,58.6,0.783229427437876,5
489,"W-22-2014-06-06-1",2014-06-01,2014,8,3,0.182,0.37,6,14.1,0,1
489,"W-22-2014-09-12-1",2014-09-01,2014,8,3,0.246,0.97,9,30.3666666666667,0.740096215831211,6
489,"W-22-2014-10-02-1",2014-10-01,2014,8,3,0.505,0.76,10,91.4366666666667,0.849016598958377,7
489,"W-22-2014-10-08-1",2014-10-01,2014,8,2,0.505,0.76,10,136.585,0.749167988594044,4
489,"W-22-2014-12-12-1",2014-12-01,2014,8,1,0.268,0.87,12,101.03,0.461226180404009,2
489,"W-30-2013-07-10-1",2013-07-01,2013,8,6,0.122,-0.7,7,64.1833333333333,0.666044352011941,3
482,"W-40-2014-05-30-1",2014-05-01,2014,10,1,0.121,0.09,5,792,0.827085009164073,6
482,"W-40-2014-07-01-1",2014-07-01,2014,10,3,-0.05,0.42,7,380.333333333333,0.846891616807798,8
482,"W-40-2014-07-17-1",2014-07-01,2014,10,3,-0.05,0.42,7,251.333333333333,0.812284844336654,6
482,"W-40-2014-11-13-1",2014-11-01,2014,10,1,0.276,1.24,11,230,0.825130899890384,6
482,"W-40-2014-12-01-1",2014-12-01,2014,10,2,0.268,0.87,12,607,0.778711313687741,5
482,"W-51-2012-01-21-1",2012-01-01,2012,10,3,0.227,-1.3,1,228.666666666667,0.739376820088841,4
482,"W-51-2012-02-03-2",2012-02-01,2012,10,3,0.103,-0.84,2,123,0.827913836378546,6
482,"W-51-2012-02-24-2",2012-02-01,2012,10,3,0.103,-0.84,2,155.333333333333,0.772568860727185,5
482,"W-51-2012-04-20-1",2012-04-01,2012,10,3,-0.064,-0.08,4,230.333333333333,0.745523514261646,4
482,"W-51-2012-07-07-2",2012-07-01,2012,10,3,0.856,0.62,7,153,0.720049364227304,4
482,"W-51-2012-07-22-1",2012-07-01,2012,10,1,0.856,0.62,7,173,0,1
482,"W-51-2012-08-23-1",2012-08-01,2012,10,3,0.944,0.67,8,33.3333333333333,0.482598537176687,2
482,"W-51-2014-01-19-2",2014-01-01,2014,10,4,0.089,-1.26,1,161.5,0.794973670023321,6
482,"W-51-2014-01-26-1",2014-01-01,2014,10,3,0.089,-1.26,1,140.666666666667,0.456975361481653,4
482,"W-51-2014-02-10-2",2014-02-01,2014,10,5,0.094,-0.37,2,297,0.773329225594302,6
482,"W-51-2014-02-24-1",2014-02-01,2014,10,1,0.094,-0.37,2,391,0.820575983503587,6
482,"W-51-2014-03-06-1",2014-03-01,2014,10,2,0.014,0.54,3,268.5,0.770623686924744,5
61,"W-11-2015-02-20-1",2015-02-01,2015,10,3,-0.163,0.14,2,41.4433333333333,0,1
61,"W-11-2015-04-10-3",2015-04-01,2015,10,2,0.187,0.83,4,177.5,0.793772036902276,5
61,"W-11-2015-05-08-2",2015-05-01,2015,10,3,0.453,1.69,5,130.333333333333,0.794796559040324,5
61,"W-11-2015-06-19-1",2015-06-01,2015,10,3,0.498,1.53,6,71.3333333333333,0.660955585822853,3
61,"W-11-2015-11-10-1",2015-11-01,2015,10,3,0.602,1.99,11,342,0.456208812490455,2
61,"W-11-2015-12-03-1",2015-12-01,2015,10,2,0.492,1.91,12,311.5,0.465922348522966,2
459,"W-20-2014-03-29-3",2014-03-01,2014,13,4,0.014,0.54,3,182.5,0.406271588046945,2
459,"W-33-2012-08-29-2",2012-08-01,2012,13,1,0.944,0.67,8,491.27,0.63537760230993,3
459,"W-33-2012-09-11-1",2012-09-01,2012,13,1,0.842,0.24,9,131.7,0.498578518321636,2
459,"W-33-2012-09-12-3",2012-09-01,2012,13,1,0.842,0.24,9,66.17,0.49896172495638,2
459,"W-33-2012-09-14-1",2012-09-01,2012,13,1,0.842,0.24,9,105.83,0,1
459,"W-33-2012-09-18-1",2012-09-01,2012,13,1,0.842,0.24,9,63.23,0.498697659715457,2
459,"W-33-2012-09-20-3",2012-09-01,2012,13,1,0.842,0.24,9,143.63,0.498139418571414,2
459,"W-33-2012-11-05-1",2012-11-01,2012,13,1,0.169,0.03,11,1219.14,0.636032238032027,3
459,"W-33-2013-01-16-1",2013-01-01,2013,13,1,0.118,-0.13,1,525.7,0.789707710312419,5
459,"W-33-2013-02-07-1",2013-02-01,2013,13,3,0.375,-0.04,2,219.333333333333,0.36895209956543,2
459,"W-33-2013-03-01-1",2013-03-01,2013,13,3,0.246,-1.11,3,344.09,0.655276430898447,3
459,"W-33-2013-03-14-1",2013-03-01,2013,13,2,0.246,-1.11,3,986.235,0.741723141010456,4
459,"W-33-2013-03-23-3",2013-03-01,2013,13,4,0.246,-1.11,3,160.0425,0.737164052725057,4
459,"W-33-2013-04-02-1",2013-04-01,2013,13,1,-0.102,-0.13,4,184,0,1
459,"W-33-2013-04-03-4",2013-04-01,2013,13,1,-0.102,-0.13,4,167,0,1
459,"W-33-2013-04-04-4",2013-04-01,2013,13,1,-0.102,-0.13,4,162,0,1
459,"W-33-2013-04-10-1",2013-04-01,2013,13,1,-0.102,-0.13,4,126,0.630151367838376,3
459,"W-33-2013-06-15-1",2013-06-01,2013,13,1,-0.291,-0.78,6,52,0,1
459,"W-33-2013-06-19-1",2013-06-01,2013,13,2,-0.291,-0.78,6,129.8,0.738525201776027,5
459,"W-33-2013-06-21-3",2013-06-01,2013,13,1,-0.291,-0.78,6,190.8,0,1
459,"W-33-2013-07-02-1",2013-07-01,2013,13,1,0.122,-0.7,7,1068.76,0.658354681085698,3
459,"W-33-2013-07-06-2",2013-07-01,2013,13,2,0.122,-0.7,7,226.88,0.778069500962435,5
459,"W-33-2013-07-13-3",2013-07-01,2013,13,2,0.122,-0.7,7,343.7,0.742070813948069,4
459,"W-33-2013-07-16-4",2013-07-01,2013,13,1,0.122,-0.7,7,250.74,0.795698624722011,5
459,"W-33-2013-07-19-3",2013-07-01,2013,13,1,0.122,-0.7,7,212.7,0.714891109821339,4
459,"W-33-2013-07-23-1",2013-07-01,2013,13,1,0.122,-0.7,7,844.3,0.784571479824575,5
459,"W-33-2013-07-30-1",2013-07-01,2013,13,1,0.122,-0.7,7,310.36,0.785986256032513,5
459,"W-33-2013-08-14-1",2013-08-01,2013,13,2,0.1,-0.32,8,261.835,0.786882231206859,5
459,"W-33-2013-08-20-1",2013-08-01,2013,13,2,0.1,-0.32,8,113.2,0.448482163840984,2
459,"W-33-2013-09-06-1",2013-09-01,2013,13,3,0.085,-0.18,9,261.5,0.60289950611078,3
459,"W-33-2013-09-12-2",2013-09-01,2013,13,2,0.085,-0.18,9,96,0.742343484442309,4
459,"W-33-2013-09-15-2",2013-09-01,2013,13,1,0.085,-0.18,9,240,0,1
459,"W-33-2013-09-16-2",2013-09-01,2013,13,1,0.085,-0.18,9,406.67,0,1
459,"W-33-2013-09-17-3",2013-09-01,2013,13,1,0.085,-0.18,9,220,0,1
459,"W-33-2013-09-25-1",2013-09-01,2013,13,1,0.085,-0.18,9,492,0.49491986227658,2
459,"W-33-2013-09-27-1",2013-09-01,2013,13,2,0.085,-0.18,9,541.67,0.496092102135096,2
459,"W-33-2013-10-02-2",2013-10-01,2013,13,2,0.222,-0.14,10,149.325,0.784780705710319,5
459,"W-33-2013-10-04-1",2013-10-01,2013,13,1,0.222,-0.14,10,189.3,0.405553030579667,2
459,"W-33-2013-10-11-1",2013-10-01,2013,13,3,0.222,-0.14,10,39.4666666666667,0.744421194126546,4
459,"W-33-2013-10-15-4",2013-10-01,2013,13,1,0.222,-0.14,10,337.57,0.760262006204435,5
459,"W-33-2013-10-18-4",2013-10-01,2013,13,1,0.222,-0.14,10,518.4,0.493259927462543,2
459,"W-33-2013-10-23-2",2013-10-01,2013,13,2,0.222,-0.14,10,58.5,0.733411637945688,5
459,"W-33-2013-10-25-1",2013-10-01,2013,13,1,0.222,-0.14,10,622,0.65671259403981,3
459,"W-33-2013-12-04-1",2013-12-01,2013,13,2,0.371,-0.01,12,373,0.778052246124341,5
459,"W-33-2014-01-06-1",2014-01-01,2014,13,1,0.089,-1.26,1,99,0.499971297893082,2
459,"W-33-2014-01-09-1",2014-01-01,2014,13,2,0.089,-1.26,1,234.25,0.499756656124829,2
459,"W-33-2014-01-15-1",2014-01-01,2014,13,2,0.089,-1.26,1,75.325,0.760648401064277,5
459,"W-33-2014-01-23-2",2014-01-01,2014,13,3,0.089,-1.26,1,104.9,0.788362924350253,5
459,"W-33-2014-02-14-2",2014-02-01,2014,13,3,0.094,-0.37,2,522.776666666667,0.497311912316817,2
459,"W-33-2014-02-22-1",2014-02-01,2014,13,4,0.094,-0.37,2,388.99,0.749753221572146,5
459,"W-33-2014-03-07-1",2014-03-01,2014,13,3,0.014,0.54,3,139.556666666667,0.797344078083584,5
459,"W-33-2014-03-16-1",2014-03-01,2014,13,5,0.014,0.54,3,127.8,0.650034474761643,4
459,"W-33-2014-04-04-4",2014-04-01,2014,13,3,0.136,-0.17,4,16.5333333333333,0.740874845060924,4
459,"W-33-2014-04-14-3",2014-04-01,2014,13,5,0.136,-0.17,4,160.54,0.802723896239258,6
459,"W-33-2014-04-27-1",2014-04-01,2014,13,4,0.136,-0.17,4,195.75,0.664022527289256,4
459,"W-33-2014-05-19-1",2014-05-01,2014,13,3,0.121,0.09,5,165.34,0.64692660360874,3
459,"W-33-2014-05-26-3",2014-05-01,2014,13,1,0.121,0.09,5,93.75,0.492770865751494,2
459,"W-33-2014-05-28-1",2014-05-01,2014,13,1,0.121,0.09,5,292,0.639031233966667,3
459,"W-33-2014-06-05-1",2014-06-01,2014,13,2,0.182,0.37,6,201.75,0,1
459,"W-33-2014-07-01-3",2014-07-01,2014,13,1,-0.05,0.42,7,128.7,0,1
459,"W-33-2014-08-06-2",2014-08-01,2014,13,1,-0.075,0.7,8,182.6,0.575005236684894,3
459,"W-33-2014-08-13-2",2014-08-01,2014,13,1,-0.075,0.7,8,175.73,0.6594173774627,3
459,"W-33-2014-08-19-1",2014-08-01,2014,13,1,-0.075,0.7,8,358.2,0.734566271497321,5
459,"W-33-2014-08-22-3",2014-08-01,2014,13,2,-0.075,0.7,8,134.7,0.671860521435366,4
459,"W-33-2014-08-31-1",2014-08-01,2014,13,2,-0.075,0.7,8,158.635,0.506029506586501,3
459,"W-33-2014-09-11-2",2014-09-01,2014,13,1,0.246,0.97,9,619.9,0,1
459,"W-33-2014-09-17-1",2014-09-01,2014,13,1,0.246,0.97,9,766.6,0,1
459,"W-33-2014-09-19-1",2014-09-01,2014,13,1,0.246,0.97,9,1023.2,0,1
459,"W-33-2014-11-06-1",2014-11-01,2014,13,3,0.276,1.24,11,92.0833333333333,0.498853406990641,2
459,"W-33-2014-11-14-1",2014-11-01,2014,13,3,0.276,1.24,11,19.4333333333333,0,1
459,"W-33-2014-11-22-2",2014-11-01,2014,13,3,0.276,1.24,11,256.866666666667,0.643652109135018,3
459,"W-33-2014-11-29-1",2014-11-01,2014,13,3,0.276,1.24,11,132.11,0.649945510616191,3
459,"W-33-2014-12-12-2",2014-12-01,2014,13,3,0.268,0.87,12,110.666666666667,0.490759985402406,2
459,"W-33-2014-12-31-2",2014-12-01,2014,13,2,0.268,0.87,12,684,0.451324602742815,2
459,"W-33-2015-01-19-1",2015-01-01,2015,13,1,0.076,0.94,1,162.25,0,1
459,"W-33-2015-01-22-2",2015-01-01,2015,13,1,0.076,0.94,1,329.75,0.631596061992262,3
459,"W-33-2015-02-07-3",2015-02-01,2015,13,3,-0.163,0.14,2,785,0.567600836861313,3
459,"W-33-2015-02-14-1",2015-02-01,2015,13,2,-0.163,0.14,2,237,0,1
459,"W-33-2015-02-22-1",2015-02-01,2015,13,3,-0.163,0.14,2,163.236666666667,0.785919624720484,5
459,"W-33-2015-05-14-1",2015-05-01,2015,13,1,0.453,1.69,5,335.43,0.499963512048275,2
459,"W-33-2015-05-22-1",2015-05-01,2015,13,3,0.453,1.69,5,60.47,0.828448021689528,6
459,"W-33-2015-05-27-3",2015-05-01,2015,13,1,0.453,1.69,5,789.6,0.498577710635168,2
459,"W-33-2015-06-03-3",2015-06-01,2015,13,2,0.498,1.53,6,469.5,0.499773569780975,2
459,"W-33-2015-06-12-2",2015-06-01,2015,13,2,0.498,1.53,6,362.165,0.488878548796495,2
459,"W-33-2015-06-19-1",2015-06-01,2015,13,1,0.498,1.53,6,242.6,0.654706452849545,3
459,"W-33-2015-06-25-3",2015-06-01,2015,13,1,0.498,1.53,6,221,0.476918336067658,2
459,"W-33-2015-07-30-1",2015-07-01,2015,13,3,0.529,2.34,7,145.666666666667,0.822271506722171,6
459,"W-33-2015-08-21-1",2015-08-01,2015,13,10,0.859,2.6,8,29.617,0.488285391477174,2
459,"W-33-2015-09-10-1",2015-09-01,2015,13,3,0.677,2.92,9,73.14,0.813935560339795,6
459,"W-33-2015-09-20-1",2015-09-01,2015,13,3,0.677,2.92,9,101.47,0.771819898957056,5
459,"W-33-2015-11-06-1",2015-11-01,2015,13,3,0.602,1.99,11,218.333333333333,0.736277763244887,4
459,"W-33-2015-11-13-1",2015-11-01,2015,13,3,0.602,1.99,11,293.333333333333,0.770132733002933,5
459,"W-34-2014-09-09-1",2014-09-01,2014,13,1,0.246,0.97,9,200,0,1
459,"W-34-2014-09-12-1",2014-09-01,2014,13,1,0.246,0.97,9,630,0,1
459,"W-40-2014-09-05-1",2014-09-01,2014,13,1,0.246,0.97,9,346,0.645145678660294,3
311,"W-20-1994-02-19-2",1994-02-01,1994,3,1,0.037,-0.07,2,362.18,0.825060060452942,6
311,"W-20-1994-02-26-2",1994-02-01,1994,3,1,0.037,-0.07,2,610.89,0.84623427868146,7
311,"W-20-1994-03-26-3",1994-03-01,1994,3,3,0.357,0.52,3,419.643333333333,0.867359705453955,8
311,"W-20-1994-04-23-1",1994-04-01,1994,3,3,0.533,1.1,4,287.813333333333,0.762042997744047,5
311,"W-20-1994-09-10-1",1994-09-01,1994,3,2,0.913,1.18,9,149.4,0.786945538857833,5
311,"W-20-1994-12-24-2",1994-12-01,1994,3,3,0.49,1.33,12,237.856666666667,0.827294755084742,6
311,"W-20-1995-06-16-1",1995-06-01,1995,3,3,0.132,0.28,6,267.513333333333,0.658574847872608,3
311,"W-20-1995-08-11-1",1995-08-01,1995,3,2,0.157,-0.2,8,192.885,0.785807533030051,5
311,"W-20-1995-08-19-2",1995-08-01,1995,3,3,0.157,-0.2,8,226.833333333333,0.728644675011834,4
311,"W-20-1995-09-01-2",1995-09-01,1995,3,3,0.213,-0.42,9,179.15,0.811859245561142,6
311,"W-20-1995-09-09-1",1995-09-01,1995,3,3,0.213,-0.42,9,142.766666666667,0.795810867845492,6
311,"W-20-1995-09-30-2",1995-09-01,1995,3,3,0.213,-0.42,9,265.58,0.824115204046142,6
311,"W-20-1995-10-28-2",1995-10-01,1995,3,3,0.02,-0.26,10,194.133333333333,0.830987885316289,6
311,"W-20-1995-11-18-1",1995-11-01,1995,3,3,-0.018,-0.38,11,182.096666666667,0.843058209869027,7
311,"W-20-1998-01-17-2",1998-01-01,1998,3,3,0.696,2.73,1,227.63,0.85478915518174,8
311,"W-20-1998-02-14-2",1998-02-01,1998,3,3,0.605,2.61,2,206.916666666667,0.817510303503094,6
311,"W-20-1998-05-20-1",1998-05-01,1998,3,5,0.358,0.63,5,270.38,0.850308708567696,8
311,"W-20-1998-06-12-4",1998-06-01,1998,3,2,0.361,-0.95,6,102.35,0.59565277704898,3
311,"W-20-1998-07-11-3",1998-07-01,1998,3,3,-0.062,-1.5,7,60.5066666666667,0.6614751877792,3
311,"W-20-1998-07-18-1",1998-07-01,1998,3,3,-0.062,-1.5,7,70.06,0.491363836948988,2
311,"W-20-1998-07-25-1",1998-07-01,1998,3,2,-0.062,-1.5,7,133.17,0.640403345766451,3
311,"W-20-2005-02-12-3",2005-02-01,2005,3,3,-0.374,2.23,2,197.666666666667,0.683503586183732,4
311,"W-20-2005-02-19-1",2005-02-01,2005,3,3,-0.374,2.23,2,206.333333333333,0.787574495961289,5
311,"W-20-2005-03-01-1",2005-03-01,2005,3,5,-0.268,0.33,3,187.9,0.61557276985427,3
311,"W-20-2005-03-12-1",2005-03-01,2005,3,3,-0.268,0.33,3,178.466666666667,0.399605205146231,2
311,"W-20-2005-03-22-2",2005-03-01,2005,3,5,-0.268,0.33,3,207.44,0.727103353059026,4
311,"W-20-2005-04-11-5",2005-04-01,2005,3,5,0.278,0.72,4,216.72,0.477716831336992,3
311,"W-20-2005-04-22-5",2005-04-01,2005,3,3,0.278,0.72,4,347.533333333333,0.69731562783239,4
311,"W-20-2005-05-10-4",2005-05-01,2005,3,3,0.183,1.08,5,473.666666666667,0.681547245768749,4
311,"W-20-2005-05-21-1",2005-05-01,2005,3,3,0.183,1.08,5,347.733333333333,0.604441476762353,3
